ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
9619,38.7,16.2,54.0,245.0,B
9620,21.7,19.4,13.0,126.0,C
9621,49.3,20.3,47.0,248.0,A
9622,44.0,10.8,34.0,175.0,C
9623,24.4,12.3,32.0,156.0,C
9624,15.1,15.3,30.0,166.0,C
9625,17.1,13.6,10.0,99.0,D
9626,40.4,8.3,23.0,193.0,D
9627,48.3,21.1,32.0,210.0,D
9628,17.7,17.5,9.0,115.0,C
9629,28.1,23.7,28.0,186.0,C
9630,38.3,6.1,55.0,208.0,C
9631,21.4,19.5,16.0,140.0,B
9632,41.8,-3.6,26.0,198.0,D
9633,50.0,24.4,46.0,240.0,B
9634,43.7,-5.1,51.0,229.0,D
9635,35.6,9.7,29.0,182.0,D
9636,43.7,15.7,33.0,204.0,A
9637,32.0,21.0,41.0,207.0,A
9638,45.2,12.6,42.0,219.0,B
9639,24.6,19.8,35.0,138.0,B
9640,42.1,7.0,40.0,191.0,C
9641,27.5,7.8,26.0,149.0,D
9642,27.9,24.1,40.0,184.0,B
9643,29.4,18.5,39.0,136.0,B
9644,36.5,8.4,53.0,220.0,C
9645,21.4,16.9,31.0,135.0,B
9646,29.3,26.1,28.0,146.0,A
9647,24.2,18.7,29.0,122.0,C
9648,27.1,-2.3,36.0,175.0,D
9649,24.0,21.7,26.0,132.0,A
9650,43.4,19.4,63.0,234.0,A
9651,32.8,16.8,35.0,191.0,D
9652,51.8,8.0,10.0,224.0,D
9653,18.6,19.8,23.0,135.0,D
9654,31.9,14.6,51.0,234.0,C
9655,39.0,25.1,59.0,234.0,A
9656,48.3,-20.0,30.0,183.0,D
9657,31.1,17.5,39.0,187.0,B
9658,38.7,-3.0,49.0,200.0,D
9659,43.0,-1.5,26.0,157.0,D
9660,40.6,6.2,46.0,226.0,C
9661,41.6,9.2,47.0,229.0,C
9662,42.4,0.6,14.0,170.0,D
9663,16.5,1.5,0.0,105.0,D
9664,43.6,20.3,75.0,226.0,A
9665,33.3,18.9,56.0,214.0,C
9666,38.5,22.5,56.0,228.0,A
9667,29.3,13.3,24.0,254.0,D
9668,50.9,18.5,49.0,223.0,C
9669,40.3,2.0,29.0,214.0,D
9670,45.7,8.3,46.0,218.0,C
9671,22.8,23.7,42.0,182.0,A
9672,37.3,10.3,51.0,205.0,C
9673,27.7,26.3,30.0,199.0,B
9674,39.0,18.5,34.0,202.0,C
9675,52.3,24.6,62.0,250.0,A
9676,25.1,6.5,27.0,167.0,D
9677,42.7,13.7,45.0,227.0,C
9678,25.4,-6.9,29.0,142.0,D
9679,24.5,19.4,47.0,158.0,A
9680,32.2,20.6,38.0,189.0,A
9681,30.4,26.3,37.0,159.0,A
9682,27.0,30.0,30.0,164.0,B
9683,28.1,6.4,7.0,87.0,D
9684,42.4,12.7,64.0,257.0,B
9685,47.9,14.4,42.0,212.0,C
9686,47.0,16.9,68.0,260.0,A
9687,37.4,11.9,40.0,189.0,B
9688,48.7,15.5,61.0,237.0,C
9689,46.2,13.1,47.0,213.0,B
9690,24.6,16.6,31.0,116.0,C
9691,22.7,23.5,21.0,124.0,B
9692,49.6,14.6,33.0,197.0,C
9693,41.9,11.5,45.0,236.0,B
9694,55.6,14.7,51.0,227.0,A
9695,35.5,8.8,46.0,220.0,C
9696,29.7,17.0,52.0,167.0,B
9697,55.3,15.1,45.0,222.0,B
9698,36.3,2.1,26.0,170.0,D
9699,50.9,1.8,26.0,226.0,D
9700,42.1,21.7,69.0,272.0,A
9701,44.4,14.5,48.0,228.0,A
9702,20.5,18.0,24.0,133.0,B
9703,29.3,21.7,47.0,169.0,A
9704,41.0,5.7,24.0,176.0,D
9705,46.9,18.0,50.0,221.0,D
9706,33.5,-13.0,35.0,215.0,D
9707,54.1,11.8,58.0,216.0,B
9708,56.4,18.8,32.0,214.0,D
9709,37.1,-6.5,48.0,193.0,D
9710,42.1,15.2,25.0,188.0,B
9711,22.4,21.8,26.0,132.0,B
9712,46.4,12.1,55.0,184.0,B
9713,25.7,14.0,24.0,130.0,C
9714,36.3,15.3,30.0,183.0,B
9715,43.9,22.7,38.0,187.0,C
9716,47.6,22.0,48.0,244.0,B
9717,52.6,27.3,64.0,244.0,A
9718,22.5,21.9,41.0,163.0,A
9719,43.1,18.3,55.0,222.0,B
9720,55.7,18.1,60.0,247.0,A
9721,32.8,7.7,34.0,167.0,D
9722,27.9,21.0,39.0,185.0,B
9723,41.9,17.3,51.0,241.0,B
9724,40.7,16.3,59.0,261.0,A
9725,52.6,15.8,52.0,221.0,B
9726,37.5,13.7,17.0,170.0,D
9727,33.6,17.8,59.0,240.0,A
9728,46.4,22.0,60.0,220.0,A
9729,40.6,5.8,32.0,184.0,C
9730,39.3,10.0,33.0,209.0,D
9731,22.7,7.8,19.0,125.0,D
9732,34.7,17.5,27.0,174.0,B
9733,42.2,17.5,62.0,230.0,C
9734,39.0,18.7,63.0,206.0,B
9735,34.5,8.7,31.0,171.0,C
9736,27.5,20.2,56.0,185.0,A
9737,28.7,22.1,25.0,149.0,B
9738,30.7,8.6,42.0,189.0,C
9739,40.1,23.7,62.0,205.0,A
9740,27.0,6.5,41.0,118.0,D
9741,41.5,2.6,28.0,202.0,D
9742,19.1,9.9,32.0,157.0,C
9743,22.4,23.2,27.0,122.0,A
9744,25.2,25.8,43.0,178.0,C
9745,26.0,17.4,40.0,175.0,D
9746,35.9,11.8,26.0,154.0,B
9747,49.7,17.9,50.0,200.0,B
9748,40.4,25.5,46.0,200.0,C
9749,49.1,15.7,45.0,214.0,A
9750,50.7,23.4,63.0,252.0,B
9751,25.4,31.0,56.0,211.0,A
9752,26.0,23.1,4.0,120.0,D
9753,48.5,17.5,56.0,205.0,B
9754,28.5,22.8,9.0,139.0,C
9755,53.2,26.3,49.0,253.0,A
9756,56.0,17.0,55.0,238.0,A
9757,45.1,5.3,34.0,173.0,D
9758,41.8,13.8,50.0,225.0,B
9759,26.0,10.6,35.0,140.0,C
9760,33.6,16.7,37.0,179.0,B
9761,19.2,15.2,27.0,118.0,C
9762,38.7,17.7,22.0,174.0,C
9763,42.7,3.5,34.0,205.0,D
9764,31.5,16.4,6.0,142.0,D
9765,26.9,19.2,42.0,184.0,B
9766,48.0,11.2,50.0,231.0,B
9767,45.7,21.2,52.0,226.0,A
9768,0.0,17.2,56.0,261.0,C
9769,42.7,12.0,35.0,176.0,A
9770,58.1,18.5,59.0,233.0,A
9771,36.0,-16.0,41.0,181.0,D
9772,36.5,9.9,41.0,179.0,C
9773,37.6,13.3,37.0,200.0,D
9774,42.9,19.5,35.0,203.0,A
9775,24.2,20.3,7.0,139.0,D
9776,40.3,11.0,51.0,269.0,C
9777,16.6,-2.8,26.0,140.0,D
9778,51.8,20.7,64.0,244.0,A
9779,40.3,15.1,44.0,222.0,D
9780,33.7,12.0,45.0,177.0,D
9781,48.1,22.1,54.0,249.0,A
9782,58.6,14.9,55.0,265.0,A
9783,44.2,21.0,51.0,238.0,A
9784,27.0,21.4,55.0,187.0,A
9785,25.0,22.7,10.0,149.0,C
9786,28.2,21.3,38.0,171.0,A
9787,42.8,23.0,67.0,266.0,C
9788,43.9,16.4,32.0,223.0,D
9789,49.2,20.9,48.0,217.0,A
9790,37.0,12.7,31.0,181.0,A
9791,21.4,19.7,40.0,162.0,C
9792,27.1,19.7,47.0,180.0,C
9793,44.4,19.6,52.0,228.0,B
9794,30.0,25.3,25.0,173.0,B
9795,45.8,0.1,46.0,261.0,D
9796,26.7,22.6,14.0,120.0,D
9797,51.8,22.9,40.0,203.0,B
9798,24.9,13.8,0.0,137.0,D
9799,24.5,12.0,19.0,141.0,D
9800,22.6,12.0,15.0,190.0,D
9801,34.8,7.6,30.0,183.0,B
9802,29.1,13.6,27.0,163.0,D
9803,36.2,15.4,44.0,200.0,C
9804,36.7,8.8,28.0,195.0,D
9805,56.0,27.7,58.0,196.0,A
9806,38.3,7.7,46.0,213.0,C
9807,26.7,16.4,25.0,135.0,C
9808,29.7,26.6,31.0,156.0,A
9809,49.6,22.7,63.0,247.0,A
9810,38.9,16.2,54.0,245.0,D
9811,40.3,28.9,57.0,240.0,A
9812,22.0,18.2,32.0,166.0,B
9813,35.7,7.9,32.0,180.0,C
9814,25.7,14.2,16.0,124.0,C
9815,20.4,22.8,26.0,146.0,A
9816,53.9,17.2,60.0,234.0,A
9817,27.7,23.5,7.0,138.0,D
9818,50.8,21.6,47.0,185.0,A
9819,40.9,16.2,61.0,230.0,A
9820,22.7,10.4,40.0,157.0,C
9821,49.7,9.5,40.0,215.0,C
9822,46.8,16.5,57.0,211.0,A
9823,47.2,22.2,36.0,177.0,D
9824,25.9,27.9,46.0,199.0,A
9825,52.3,7.4,21.0,212.0,D
9826,36.2,23.7,43.0,199.0,A
9827,28.4,13.7,28.0,156.0,C
9828,49.0,19.5,41.0,228.0,B
9829,28.2,25.0,38.0,160.0,A
9830,49.6,15.0,49.0,194.0,B
9831,24.1,16.1,25.0,139.0,B
9832,47.1,23.5,46.0,250.0,C
9833,38.9,3.4,30.0,170.0,D
9834,25.5,15.6,24.0,130.0,D
9835,28.0,-19.9,42.0,221.0,D
9836,44.5,22.4,62.0,245.0,A
9837,42.2,16.6,39.0,197.0,B
9838,51.5,10.5,37.0,207.0,C
9839,36.2,3.1,22.0,156.0,C
9840,42.3,20.5,33.0,195.0,D
9841,25.8,19.3,23.0,139.0,C
9842,29.4,22.5,48.0,170.0,A
9843,26.3,23.9,48.0,190.0,A
9844,23.4,15.2,19.0,106.0,C
9845,45.5,16.0,46.0,222.0,B
9846,33.9,-1.1,19.0,187.0,D
9847,24.6,18.3,32.0,165.0,B
9848,23.9,20.2,35.0,117.0,C
9849,41.6,10.0,51.0,220.0,C
9850,22.1,13.5,9.0,138.0,D
9851,25.4,13.5,9.0,122.0,C
9852,25.5,21.3,27.0,154.0,B
9853,30.7,22.6,39.0,142.0,A
9854,25.8,16.3,29.0,160.0,C
9855,39.3,5.3,53.0,212.0,C
9856,49.2,11.1,49.0,202.0,B
9857,49.5,3.5,27.0,184.0,D
9858,43.1,14.6,44.0,240.0,B
9859,21.3,22.8,30.0,130.0,D
9860,48.6,11.8,43.0,182.0,C
9861,31.1,18.6,32.0,160.0,C
9862,54.1,14.2,52.0,237.0,D
9863,30.6,22.9,38.0,182.0,A
9864,45.9,14.4,53.0,231.0,B
9865,22.1,-7.4,29.0,118.0,D
9866,53.1,17.6,51.0,228.0,A
9867,26.1,15.7,45.0,146.0,B
9868,43.8,19.4,48.0,247.0,A
9869,43.3,14.8,56.0,224.0,C
9870,38.0,20.8,64.0,197.0,A
9871,24.2,21.2,30.0,182.0,B
9872,26.4,17.9,41.0,162.0,B
9873,27.8,17.2,30.0,203.0,D
9874,51.8,1.5,37.0,205.0,D
9875,36.5,5.5,53.0,228.0,C
9876,22.6,21.8,0.0,82.0,D
9877,27.3,11.3,41.0,135.0,C
9878,45.9,12.3,44.0,212.0,C
9879,26.1,16.8,37.0,148.0,C
9880,42.9,9.3,36.0,191.0,D
9881,41.9,22.5,38.0,241.0,C
9882,46.0,1.2,57.0,230.0,D
9883,24.3,26.6,41.0,162.0,A
9884,38.8,12.9,32.0,204.0,C
9885,49.9,3.8,53.0,205.0,D
9886,59.6,16.9,60.0,189.0,D
9887,36.5,27.3,55.0,227.0,A
9888,41.5,16.2,58.0,251.0,A
9889,49.5,15.0,65.0,259.0,A
9890,28.1,25.4,36.0,182.0,B
9891,49.2,19.6,60.0,237.0,A
9892,39.3,17.9,36.0,210.0,A
9893,35.4,-12.0,8.0,105.0,D
9894,47.1,18.0,57.0,260.0,A
9895,31.5,23.1,35.0,168.0,A
9896,47.9,14.0,47.0,212.0,A
9897,36.0,18.2,32.0,199.0,B
9898,24.2,16.9,12.0,125.0,B
9899,50.5,-5.1,44.0,239.0,D
9900,21.5,20.4,40.0,145.0,D
9901,18.5,13.4,3.0,62.0,D
9902,25.8,6.0,3.0,126.0,D
9903,47.9,29.1,65.0,251.0,A
9904,34.5,8.3,32.0,172.0,B
9905,38.7,16.8,39.0,186.0,A
9906,36.2,19.0,43.0,204.0,A
9907,38.0,17.0,38.0,195.0,C
9908,43.7,16.1,40.0,199.0,C
9909,41.2,15.7,37.0,208.0,D
9910,37.2,14.8,42.0,228.0,C
9911,38.4,15.4,51.0,202.0,B
9912,26.3,20.1,42.0,128.0,D
9913,44.6,21.7,48.0,267.0,B
9914,43.9,15.8,45.0,188.0,C
9915,36.6,19.9,44.0,217.0,B
9916,27.4,12.8,17.0,137.0,C
9917,31.4,3.0,29.0,151.0,D
9918,27.0,25.8,34.0,143.0,B
9919,31.1,7.6,6.0,132.0,D
9920,47.0,22.8,27.0,220.0,C
9921,43.9,14.7,46.0,198.0,B
9922,37.7,7.7,30.0,196.0,D
9923,35.1,6.7,50.0,206.0,C
9924,53.3,19.2,49.0,223.0,B
9925,30.0,-17.4,31.0,180.0,D
9926,24.8,19.5,23.0,160.0,B
9927,17.8,12.4,17.0,136.0,C
9928,32.4,15.2,27.0,177.0,C
9929,26.9,20.8,9.0,114.0,D
9930,27.3,27.0,45.0,175.0,A
9931,49.6,20.0,31.0,222.0,D
9932,45.8,20.9,53.0,244.0,B
9933,41.1,15.4,31.0,188.0,B
9934,41.2,13.2,38.0,178.0,B
9935,21.1,25.3,15.0,110.0,B
9936,50.0,12.5,40.0,250.0,D
9937,48.9,23.3,54.0,240.0,A
9938,44.1,8.5,38.0,198.0,C
9939,43.7,17.1,36.0,233.0,C
9940,27.0,11.2,17.0,157.0,D
9941,50.3,19.2,55.0,223.0,A
9942,27.0,14.9,21.0,131.0,C
9943,12.7,24.1,20.0,133.0,D
9944,28.9,22.5,45.0,156.0,A
9945,27.2,31.4,59.0,182.0,A
9946,52.3,13.6,63.0,252.0,B
9947,31.1,3.7,30.0,189.0,D
9948,25.3,26.2,36.0,172.0,A
9949,40.8,15.0,40.0,245.0,D
9950,37.3,11.6,41.0,212.0,C
9951,40.9,17.9,60.0,234.0,A
9952,49.6,24.8,56.0,230.0,A
9953,28.3,24.8,37.0,168.0,A
9954,44.3,4.0,32.0,140.0,D
9955,48.7,15.5,37.0,213.0,C
9956,26.8,5.8,12.0,134.0,D
9957,23.8,11.5,42.0,178.0,C
9958,52.9,19.4,61.0,220.0,A
9959,62.7,12.4,49.0,286.0,B
9960,50.3,18.0,49.0,226.0,A
9961,19.9,4.5,14.0,95.0,D
9962,39.3,18.4,32.0,186.0,B
9963,35.8,18.3,24.0,160.0,C
9964,49.8,12.0,38.0,238.0,C
9965,27.7,21.1,57.0,207.0,A
9966,43.8,11.9,50.0,204.0,B
9967,22.6,28.4,51.0,170.0,A
9968,24.5,17.6,13.0,146.0,C
9969,45.1,9.1,41.0,228.0,D
9970,35.5,-4.5,41.0,185.0,D
9971,64.7,21.8,54.0,227.0,B
9972,40.6,25.9,26.0,153.0,B
9973,46.2,26.7,65.0,227.0,A
9974,20.7,5.3,23.0,147.0,D
9975,34.6,27.6,50.0,167.0,A
9976,20.1,16.4,20.0,143.0,D
9977,44.7,13.8,36.0,177.0,C
9978,40.6,14.9,31.0,215.0,D
9979,42.2,11.7,64.0,235.0,B
9980,43.4,30.5,63.0,246.0,C
9981,50.6,11.3,51.0,249.0,B
9982,44.1,11.5,48.0,249.0,C
9983,44.5,-3.3,53.0,212.0,D
9984,25.9,20.0,35.0,160.0,B
9985,48.9,23.5,56.0,233.0,A
9986,22.7,7.6,0.0,68.0,D
9987,54.1,17.1,54.0,227.0,A
9988,42.4,21.0,25.0,170.0,B
9989,46.5,16.6,34.0,228.0,A
9990,44.8,11.7,51.0,165.0,B
9991,27.6,9.6,42.0,162.0,D
9992,28.7,21.9,27.0,136.0,A
9993,23.8,18.6,38.0,149.0,C
9994,50.2,8.3,42.0,180.0,C
9995,24.9,20.9,48.0,155.0,B
9996,38.3,26.9,50.0,187.0,A
9997,38.7,15.7,41.0,200.0,B
9998,47.7,19.1,33.0,189.0,B
9999,22.7,11.8,33.0,136.0,C
10000,29.7,3.0,3.0,119.0,D
10001,41.3,18.4,39.0,210.0,B
10002,30.6,15.9,20.0,186.0,D
10003,25.3,15.4,36.0,139.0,B
10004,29.0,32.6,40.0,167.0,A
10005,47.3,13.6,42.0,230.0,C
10006,20.0,31.8,48.0,170.0,A
10007,43.0,13.6,45.0,210.0,B
10008,34.3,13.2,31.0,199.0,A
10009,23.8,16.8,28.0,155.0,C
10010,42.9,14.2,48.0,165.0,B
10011,43.7,7.6,24.0,193.0,D
10012,43.8,20.3,65.0,239.0,A
10013,39.3,11.7,28.0,168.0,C
10014,31.0,10.4,33.0,179.0,C
10015,30.0,8.8,29.0,154.0,D
10016,43.6,11.6,44.0,249.0,C
10017,30.9,19.5,6.0,122.0,D
10018,41.8,13.0,48.0,242.0,C
10019,54.8,23.6,57.0,240.0,A
10020,37.3,31.0,44.0,189.0,A
10021,21.1,12.0,12.0,124.0,C
10022,50.9,10.8,35.0,234.0,C
10023,49.2,8.6,43.0,187.0,D
10024,24.1,23.2,50.0,195.0,A
10025,38.7,20.0,50.0,215.0,A
10026,26.4,16.1,27.0,145.0,B
10027,42.0,6.5,54.0,202.0,C
10028,48.2,8.2,27.0,166.0,D
10029,26.6,20.1,23.0,172.0,A
10030,50.3,14.0,39.0,202.0,B
10031,55.2,20.5,50.0,220.0,A
10032,31.9,7.8,24.0,169.0,D
10033,26.5,19.7,34.0,175.0,D
10034,46.5,18.3,62.0,241.0,A
10035,22.6,18.8,29.0,164.0,C
10036,46.7,-6.1,35.0,193.0,D
10037,36.0,8.9,22.0,183.0,D
10038,35.78,8.3,33.0,142.0,C
10039,30.1,19.9,21.0,141.0,B
10040,64.1,16.2,54.0,232.0,B
10041,47.9,23.9,52.0,226.0,A
10042,37.3,7.9,48.0,196.0,C
10043,41.2,14.7,45.0,199.0,C
10044,27.1,4.3,12.0,118.0,D
10045,43.9,8.9,36.0,208.0,C
10046,17.8,20.7,10.0,106.0,D
10047,47.6,28.4,54.0,246.0,A
10048,61.8,3.0,51.0,240.0,D
10049,23.6,1.4,4.0,122.0,D
10050,37.6,11.9,47.0,174.0,C
10051,52.8,21.3,52.0,221.0,D
10052,27.8,26.7,46.0,171.0,A
10053,48.8,19.7,56.0,231.0,B
10054,28.6,20.6,35.0,177.0,A
10055,48.0,17.4,60.0,219.0,A
10056,22.0,20.1,12.0,145.0,B
10057,21.5,23.5,12.0,121.0,C
10058,30.5,19.9,40.0,175.0,B
10059,22.9,21.9,29.0,173.0,C
10060,49.7,14.2,49.0,230.0,A
10061,51.4,16.4,54.0,243.0,A
10062,27.7,17.8,25.0,152.0,C
10063,28.7,15.5,24.0,174.0,C
10064,19.7,11.1,11.0,108.0,D
10065,44.9,10.3,35.0,203.0,D
10066,35.4,11.2,27.0,177.0,C
10067,40.8,8.5,38.0,237.0,C
10068,24.9,24.3,11.0,121.0,C
10069,58.4,8.9,34.0,203.0,C
10070,47.9,-4.1,24.0,201.0,D
10071,44.8,24.3,51.0,218.0,B
10072,30.3,20.0,20.0,178.0,D
10073,34.9,6.5,35.0,192.0,D
10074,59.9,20.36,53.0,266.0,A
10075,31.7,6.2,39.0,189.0,D
10076,22.8,15.4,33.0,177.0,C
10077,26.7,23.7,38.0,150.0,A
10078,30.0,19.3,49.0,172.0,A
10079,41.7,16.0,37.0,200.0,C
10080,62.2,18.3,55.0,262.0,A
10081,23.7,21.0,41.0,177.0,A
10082,46.2,3.9,42.0,200.0,D
10083,48.6,10.6,51.0,238.0,B
10084,47.8,11.3,55.0,252.0,C
10085,65.4,24.1,55.0,246.0,A
10086,22.7,20.6,35.0,144.0,C
10087,22.4,15.8,18.0,138.0,C
10088,44.0,17.4,48.0,217.0,C
10089,29.2,24.0,48.0,190.0,C
10090,50.6,17.2,76.0,273.0,A
10091,39.1,10.1,34.0,182.0,C
10092,19.9,12.5,12.0,117.0,C
10093,28.8,-13.3,31.0,162.0,D
10094,33.9,26.8,40.0,176.0,A
10095,47.9,-8.0,34.0,183.0,D
10096,35.7,12.4,40.0,170.0,C
10097,45.1,23.5,58.0,244.0,A
10098,30.0,22.3,25.0,158.0,C
10099,47.1,12.3,57.0,227.0,B
10100,41.0,-0.6,56.0,221.0,D
10101,37.9,24.0,39.0,186.0,C
10102,29.9,22.1,52.0,166.0,A
10103,47.7,19.1,53.0,225.0,A
10104,28.7,20.7,42.0,156.0,A
10105,42.6,14.5,35.0,206.0,D
10106,58.9,15.4,48.0,227.0,B
10107,37.7,13.5,48.0,201.0,C
10108,45.4,26.6,56.0,210.0,A
10109,55.8,20.9,65.0,230.0,B
10110,38.7,-1.9,30.0,173.0,D
10111,37.8,16.8,36.0,185.0,A
10112,22.2,11.03,48.0,167.0,D
10113,45.1,-12.5,31.0,213.0,D
10114,48.3,15.5,52.0,214.0,B
10115,29.4,12.0,38.0,171.0,C
10116,32.9,4.2,36.0,195.0,D
10117,49.5,19.3,57.0,221.0,B
10118,35.9,14.0,28.0,189.0,B
10119,48.9,23.1,69.0,226.0,A
10120,42.9,-7.0,13.0,200.0,D
10121,26.2,29.5,35.0,182.0,A
10122,47.5,15.6,42.0,203.0,B
10123,53.0,14.0,46.0,236.0,B
10124,23.1,-3.8,24.0,153.0,D
10125,51.4,-3.3,35.0,215.0,D
10126,38.0,11.0,44.0,216.0,C
10127,35.6,3.2,27.0,162.0,D
10128,22.6,17.0,23.0,81.0,C
10129,42.0,13.1,45.0,225.0,B
10130,25.6,14.6,27.0,135.0,C
10131,33.8,12.6,35.0,200.0,D
10132,49.0,12.0,28.0,188.0,C
10133,23.1,17.2,0.0,105.0,D
10134,23.2,20.0,28.0,117.0,B
10135,23.6,23.1,16.0,135.0,C
10136,23.0,20.5,26.0,131.0,A
10137,16.3,18.3,23.0,130.0,B
10138,28.7,24.6,38.0,177.0,D
10139,28.9,13.6,30.0,144.0,C
10140,19.1,6.8,12.0,120.0,D
10141,43.6,16.0,45.0,231.0,A
10142,24.7,20.2,52.0,174.0,A
10143,38.0,-2.6,28.0,183.0,D
10144,27.1,13.2,14.0,121.0,D
10145,26.7,21.3,19.0,137.0,A
10146,42.1,10.8,54.0,242.0,C
10147,33.9,19.3,52.0,208.0,C
10148,26.2,18.5,33.0,173.0,B
10149,36.6,29.4,44.0,168.0,C
10150,20.7,20.6,27.0,136.0,B
10151,26.2,13.2,44.0,181.0,C
10152,43.1,16.6,38.0,205.0,C
10153,38.7,7.4,47.0,201.0,C
10154,38.9,7.6,56.0,200.0,C
10155,20.1,21.7,22.0,142.0,B
10156,18.3,-13.1,26.0,146.0,D
10157,30.9,24.9,33.0,161.0,B
10158,65.5,7.6,46.0,202.0,D
10159,34.9,11.5,56.0,233.0,B
10160,46.6,7.9,57.0,246.0,C
10161,26.7,7.3,8.0,122.0,D
10162,23.3,14.3,17.0,108.0,C
10163,22.4,22.4,21.0,113.0,B
10164,46.4,1.7,44.0,194.0,D
10165,44.5,15.6,33.0,208.0,D
10166,52.6,-10.0,29.0,210.0,D
10167,40.4,17.5,62.0,236.0,A
10168,51.2,17.3,46.0,239.0,A
10169,42.0,16.2,44.0,247.0,C
10170,38.2,13.4,33.0,182.0,B
10171,32.3,12.4,9.0,147.0,D
10172,43.4,17.6,59.0,239.0,A
10173,40.6,-5.0,39.0,200.0,D
10174,36.5,21.9,39.0,214.0,D
10175,35.5,-12.5,23.0,170.0,D
10176,28.5,-1.3,25.0,152.0,D
10177,23.0,25.9,36.0,165.0,A
10178,23.5,24.8,25.0,151.0,A
10179,42.9,15.8,63.0,231.0,B
10180,26.2,22.5,23.0,126.0,B
10181,50.0,20.0,35.0,200.0,D
10182,33.3,21.0,37.0,171.0,A
10183,38.3,16.9,49.0,228.0,C
10184,25.0,25.4,31.0,151.0,B
10185,34.2,0.6,33.0,169.0,D
10186,24.9,22.3,43.0,158.0,C
10187,40.1,15.4,34.0,186.0,C
10188,37.3,15.2,36.0,204.0,B
10189,23.1,15.7,13.0,107.0,B
10190,41.9,24.2,60.0,237.0,A
10191,40.6,-11.8,21.0,176.0,D
10192,45.6,14.0,43.0,204.0,B
10193,35.1,26.5,41.0,196.0,A
10194,42.6,13.4,40.0,203.0,B
10195,25.5,24.6,38.0,158.0,A
10196,30.1,22.0,47.0,182.0,A
10197,28.9,25.8,45.0,145.0,B
10198,23.6,2.5,28.0,138.0,D
10199,24.3,16.9,25.0,134.0,C
10200,37.7,9.5,39.0,207.0,C
10201,38.7,17.3,46.0,213.0,D
10202,46.3,21.3,61.0,225.0,B
10203,26.1,5.8,7.0,98.0,D
10204,50.7,16.8,50.0,226.0,B
10205,21.2,-1.6,16.0,116.0,D
10206,53.4,17.3,39.0,215.0,B
10207,42.9,14.8,58.0,240.0,B
10208,22.4,20.1,50.0,156.0,A
10209,52.3,8.1,57.0,261.0,C
10210,32.6,20.3,38.0,167.0,B
10211,31.4,22.0,33.0,167.0,A
10212,30.1,12.7,51.0,197.0,D
10213,49.7,24.5,55.0,235.0,A
10214,30.6,3.8,24.0,151.0,D
10215,39.0,17.0,46.0,208.0,B
10216,25.5,17.6,14.0,166.0,D
10217,27.4,23.4,31.0,173.0,A
10218,47.6,8.6,51.0,273.0,C
10219,24.9,29.1,46.0,199.0,A
10220,21.1,15.9,12.0,116.0,B
10221,48.4,11.0,48.0,263.0,B
10222,30.6,10.0,24.0,135.0,D
10223,47.3,21.3,57.0,200.0,C
10224,47.4,12.0,45.0,237.0,B
10225,40.1,4.3,41.0,186.0,D
10226,47.8,7.6,42.0,239.0,C
10227,25.7,26.1,30.0,134.0,C
10228,37.4,20.2,38.0,163.0,A
10229,47.4,19.1,73.0,222.0,A
10230,44.8,9.9,54.0,221.0,C
10231,49.1,20.1,57.0,241.0,A
10232,26.0,22.4,35.0,193.0,B
10233,46.2,9.0,37.0,230.0,D
10234,44.1,5.3,45.0,224.0,C
10235,20.7,15.3,0.0,136.0,D
10236,40.5,27.2,40.0,178.0,C
10237,31.8,12.7,39.0,184.0,D
10238,47.8,28.1,51.0,236.0,A
10239,44.7,25.2,55.0,228.0,A
10240,44.4,12.7,51.0,219.0,B
10241,25.1,22.0,34.0,126.0,C
10242,25.1,26.2,22.0,108.0,A
10243,24.9,18.6,40.0,159.0,B
10244,54.5,5.1,51.0,215.0,D
10245,42.3,14.6,49.0,180.0,B
10246,44.7,14.2,31.0,175.0,B
10247,49.2,17.3,51.0,237.0,B
10248,33.4,21.2,59.0,243.0,B
10249,51.0,6.5,42.0,201.0,C
10250,43.7,14.0,48.0,238.0,B
10251,32.6,27.8,36.0,165.0,A
10252,29.4,25.3,52.0,144.0,B
10253,31.8,17.8,23.0,106.0,D
10254,20.3,18.5,34.0,154.0,C
10255,33.7,20.7,65.0,225.0,D
10256,50.0,18.5,61.0,232.0,B
10257,46.6,14.0,62.0,219.0,B
10258,42.7,1.1,47.0,222.0,D
10259,25.9,2.0,25.0,127.0,D
10260,38.5,3.6,38.0,219.0,D
10261,43.9,25.4,57.0,213.0,A
10262,44.1,5.3,53.0,191.0,C
10263,37.8,13.6,40.0,183.0,C
10264,38.7,15.4,63.0,249.0,A
10265,37.4,14.1,50.0,175.0,C
10266,43.6,19.1,43.0,190.0,C
10267,42.7,21.7,44.0,212.0,A
10268,47.4,17.2,63.0,188.0,A
10269,40.5,6.0,41.0,198.0,C
10270,44.1,22.0,46.0,242.0,B
10271,27.5,17.6,33.0,145.0,B
10272,27.0,20.0,32.0,146.0,B
10273,33.0,23.0,43.0,171.0,A
10274,43.9,11.7,25.0,224.0,D
10275,32.7,10.8,41.0,195.0,B
10276,36.4,14.8,32.0,196.0,D
10277,48.5,22.7,43.0,249.0,C
10278,35.4,26.5,57.0,197.0,A
10279,19.3,22.7,6.0,129.0,D
10280,40.5,13.7,32.0,169.0,A
